date,Always On (0),Gate >= 35,Gate >= 50,Gate >= 60,Gate >= 70
2022-08-31,26861.24814783242,18698.927218490662,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-01,28147.291290841567,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-02,29545.182650902447,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-06,31014.038577114938,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-07,32528.570025938738,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-08,34100.845483348254,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-09,35796.88374707519,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-12,34064.44739098751,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-13,32362.33778808514,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-14,33940.8381691815,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-15,33495.72966375487,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-16,30711.098228935643,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-19,32242.07140681256,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-20,33817.945212425504,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-21,32148.212001950335,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-22,30542.76507133255,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-23,29022.275843674273,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-26,27593.634095840884,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-27,28899.098919313055,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-28,30341.482471124462,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-29,28971.791024948652,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-09-30,30370.5352919379,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-03,31842.157892592666,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-04,30263.782475041735,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-05,28753.112406966357,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-06,30168.23086635713,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-07,28672.02850120814,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-10,28672.02850120814,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-11,27259.88678184359,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-12,25962.928392032085,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-13,24675.46426210265,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-14,25832.606813297505,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-17,27117.674591697403,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-18,27117.674591697403,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-19,28472.359993399772,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-20,29890.980300375064,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-21,31384.115069296466,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-24,32946.075618505696,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-25,31315.019422015874,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-26,29754.814040086843,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-27,31226.636986921825,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-28,31226.636986921825,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-10-31,29665.660336936464,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-01,31143.200129501463,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-02,32522.30869709397,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-03,34104.51368081386,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-04,32540.448886015467,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-07,30992.21781242625,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-08,32537.118875285894,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-09,30928.123334051397,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-10,30928.1233340514,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-11,29572.164270109184,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-14,31031.56197456272,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-15,32571.996488366305,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-16,34110.22167001644,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-17,32408.090398094362,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-18,30923.439083840018,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-21,29452.301422324403,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-22,30780.68163055755,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-23,32224.592348945334,19575.774815996898,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-25,30627.87468760962,18598.959305532695,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-28,29098.3200341394,17706.719091008403,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-29,27644.89771983803,16827.703200323143,25545.0174210661,23743.424914933876,22195.839388102027
2022-11-30,28925.128654485008,17559.26373440713,26642.35822219208,23743.424914933876,22195.839388102027
2022-12-01,30309.536909051883,18373.621531211174,27945.33069707855,23743.424914933876,22195.839388102027
2022-12-02,31811.21630945994,19274.629171456007,29331.496297455218,23743.424914933876,22195.839388102027
2022-12-05,30373.421177645527,18376.007214072,27893.701165640807,23743.424914933876,22195.839388102027
2022-12-06,28886.42570414162,17632.509477320047,26592.580126324887,22628.178309805946,22195.839388102027
2022-12-07,30273.940320845722,18499.706112760112,27864.468524970314,23726.62738136336,22195.839388102027
2022-12-08,31782.47533167443,19410.80151533983,29253.515614149226,23726.62738136336,22195.839388102027
2022-12-09,30196.12110003311,18443.880840815596,29253.515614149226,23726.62738136336,22195.839388102027
2022-12-12,31697.25594982598,19357.615097211255,29253.515614149226,23726.62738136336,22195.839388102027
2022-12-13,30113.21155062038,18398.567807896303,29253.515614149226,23726.62738136336,22195.839388102027
2022-12-14,31614.69553003842,19310.684243991374,30712.90191190134,23726.62738136336,22195.839388102027
2022-12-15,30093.095947007125,18359.684504596815,29191.302328870042,23726.62738136336,22195.839388102027
2022-12-16,31588.630941142255,19273.622556568283,30639.360021604058,24901.690591040962,22195.839388102027
2022-12-19,33144.17946005408,20212.821662326365,32165.55856846094,26134.389417348444,22195.839388102027
2022-12-20,34792.08898225545,21036.77642342705,33607.479400387136,27370.321558999472,22195.839388102027
2022-12-21,36502.077087768484,22013.91248372021,35236.03950087573,28673.16963939035,22195.839388102027
2022-12-22,37018.28811096546,22342.410407572832,35752.250524072704,29095.524112915147,22195.839388102027
2022-12-23,32984.22942186812,19923.37581893269,31921.820628555353,27294.37902910626,22195.839388102027
2022-12-27,31352.38502257962,19107.45361928844,31921.820628555353,27294.37902910626,22195.839388102027
2022-12-28,32915.72032669301,20062.8251940244,31921.820628555353,27294.37902910626,22195.839388102027
2022-12-29,34559.678665248866,21060.603376384897,31921.820628555353,27294.37902910626,22195.839388102027
2022-12-30,36277.426853071505,21060.603376384897,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-03,38037.27352037282,21060.603376384897,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-04,39933.87131883993,21060.603376384897,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-05,37954.27702366409,21060.603376384897,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-06,36072.87396493695,21060.603376384897,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-09,37864.04350696191,22092.80277348403,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-10,39750.44146922481,23193.201584804054,31921.820628555353,27294.37902910626,22195.839388102027
2023-01-11,41664.913124068305,24309.97671679609,33517.213674258266,27294.37902910626,22195.839388102027
2023-01-12,43679.25381457833,25485.008786260274,35111.90005424537,27294.37902910626,22195.839388102027
2023-01-13,45652.368340169574,26471.566049055895,36756.162158904735,28609.788712833753,22195.839388102027
2023-01-17,47930.497582942524,27784.840553713242,38592.0663133747,30030.269299503947,22195.839388102027
2023-01-18,45566.446422444526,26420.964884195164,36682.64037604939,28575.46858535133,22195.839388102027
2023-01-19,43547.40853000413,25747.9522533817,35336.615114422464,27229.4433237244,22195.839388102027
2023-01-20,45723.91873947486,27033.40794756575,37089.50924285526,28587.936273259817,22195.839388102027
2023-01-23,48007.42160560125,28317.878309761843,38873.4958570165,30015.125564588812,22195.839388102027
2023-01-24,50328.17708339765,29678.321176056284,40794.12108002042,31455.59448184175,22195.839388102027
2023-01-25,47824.95133324245,28247.906461681883,38827.30084775562,29935.778847818947,22195.839388102027
2023-01-26,50142.65332446199,29606.559353086443,40745.39904738559,31374.35249754142,22195.839388102027
2023-01-27,47636.39657899901,28136.408748205922,38715.19106921725,29806.19185233553,21089.726075858587
2023-01-30,45296.35295198786,26732.38257199923,36843.15616760834,28324.16422189513,20075.707170820424
2023-01-31,47506.47063245148,28046.50659822084,38635.14347609235,29698.02115839954,21031.433735345232
2023-02-01,45142.054095336716,26652.107101973677,36710.26591062072,28227.839080834594,19985.63411315986
2023-02-02,47334.17391278186,27967.37899244076,38537.03242515834,29616.181631883184,20935.552700719418
2023-02-03,49422.101609587815,29359.330790311396,40276.97217249664,31008.13342975382,21979.516549122396
2023-02-06,46992.40403511346,27960.41400500798,38289.037793381256,29461.962245997413,20948.735759951458
2023-02-07,44649.68759964699,26621.718899027142,36448.3320226576,28123.267140016575,19944.71443046583
2023-02-08,46870.8074193763,27943.8140298184,38259.602351841626,29524.687978655307,20936.28577855927
2023-02-09,44563.970782221964,26551.75743843216,36350.49616936907,28053.085296332712,19902.186596386637
2023-02-10,46775.54670942265,27867.26380892222,38161.70059250756,29444.85290569176,20893.582701683496
2023-02-13,49111.73230245273,29251.670086273378,40065.2592238654,30915.78457537737,21931.887409696865
2023-02-14,51552.906001699186,30701.11697020096,42048.712854503145,32441.518137406405,22999.900903117188
2023-02-15,54128.31388405333,32229.51323683169,44142.73608594997,34054.15671794591,24143.189449022066
2023-02-16,51423.93721092638,30627.779413262942,41937.450386833574,32359.568759677524,22936.085697926777
2023-02-17,48959.03105547236,29101.885126553312,39942.050165751745,30833.674472967894,21879.697345589342
2023-02-21,46516.40461743488,27683.585904467032,37972.19013507635,29336.580849654598,20855.37012963814
2023-02-22,48836.59888203163,29061.201249071353,39857.34797506122,30786.70226502757,21870.455120399223
2023-02-23,46432.52866500661,27687.446839342774,37968.435661684416,29412.94785529899,20840.139313102787
2023-02-24,44119.691686654915,26311.97110331864,36073.33575871783,27945.77373687324,19800.890979217882
2023-02-27,45788.99893542852,27424.842602501045,37742.64300749144,29058.64523605565,20357.326728809086
2023-02-28,47972.58800190287,28689.02574624935,39581.45485294352,30437.754120144713,21276.732651535127
2023-03-01,50287.224163885214,30077.80744343876,41548.89559062851,31942.26762543324,22318.318924427185
2023-03-02,52785.191007458576,31530.113747841875,43582.12441679288,33510.75843418861,23422.071715773556
2023-03-03,50152.85360081776,29961.62254699372,41413.514843446304,31846.793855897522,22262.752132537964
2023-03-06,52202.73237716245,30986.561935166064,43463.39361979099,33384.20293815604,23287.69152071031
2023-03-07,49686.183246497065,29476.632456766834,41450.15431525868,31874.27345975681,22281.071868444153
2023-03-08,47681.102379109885,28474.092023073244,39445.0734478715,30370.462809216428,21278.531434750563
2023-03-09,45337.73589457093,27085.430402605714,37535.66371972865,28895.009837469675,20237.035219399913
2023-03-10,45337.73589457093,27085.430402605714,37535.66371972865,28895.009837469675,20237.035219399913
2023-03-13,47568.24198418652,28435.473562109888,39355.28710862558,30303.75052564794,21234.893206859517
2023-03-14,49945.37567532965,29844.672576619883,41319.62512885163,31812.58987451723,22288.23388437204
2023-03-15,47458.55654334623,28352.581097429837,39262.95849537345,30226.40253627916,21185.968106952365
2023-03-16,49829.32382373518,29715.77228365348,41218.84150169433,31708.13208652226,22193.54420111767
2023-03-17,52318.01947770319,31200.830018152425,43275.07528792364,33291.105715603546,23295.098015169082
2023-03-20,54889.983965092986,32752.87755364627,45403.597622315196,34931.84168169704,24448.04761296451
2023-03-21,57615.356667447595,34378.09980734397,47653.90535820433,36657.07761254537,25648.211738772046
2023-03-22,54801.71537231777,32689.91503026607,45332.65128972222,34828.21077071098,24382.073155963626
2023-03-23,57476.53050812853,34263.33569839005,47535.440225095794,36558.97350564736,25562.13865705661
2023-03-24,54646.98138970432,32565.606227335527,45271.80093035643,34861.24403459283,24430.31900968693
2023-03-27,57375.23253759183,34175.078127528155,47528.987131846094,36588.48217138492,25647.236787881357
2023-03-28,54565.92277190271,32536.31409754284,45187.8956604385,34832.66356782923,24476.69105217756
2023-03-29,57284.51943329793,34157.261402693985,47447.01119596411,36568.48115444777,25689.210689889045
2023-03-30,60145.625336525954,35861.93228515619,49811.27834952978,38393.07863165606,26965.572305400947
2023-03-31,63152.085632695125,37545.55005101093,52216.446586465114,40196.954809357565,28288.414835715383
2023-04-03,60003.891737800295,35674.3344026397,49611.916697515975,38199.30567123153,26885.003099436966
2023-04-04,57014.60129653368,33900.606049523,47143.58143688503,36301.540370344424,25545.404063516657
2023-04-05,59856.475899992525,35591.86800865461,49500.25793731432,38103.70475302565,26820.781934337214
2023-04-06,56879.636931073386,33815.36733365448,47051.56781771955,36231.177014512,25524.41657690469
2023-04-10,54046.55678331462,32131.134647388444,44709.257459336324,34424.25188090208,24252.87666806808
2023-04-11,56746.48273692626,33731.49398279534,46941.05109034594,36144.36599650949,25461.311268273286
2023-04-12,59561.565370058364,35379.34723145804,49275.509859284764,37929.54034922742,26697.20120477031
2023-04-13,62508.20160301348,37138.533042177514,51738.36999429202,39820.665095750854,28016.590562809914
2023-04-14,62920.33957261423,37381.29924344919,52077.11353095018,40080.36847385544,28197.25378236093
2023-04-17,65152.1167989706,38708.01646711637,53930.14307974508,41507.03179734318,29206.132789224815
2023-04-18,68358.51966372534,40578.41813822329,56602.14546704068,43577.833647497275,30608.93404255501
2023-04-19,67236.9359825863,39911.53054403251,55677.596756912564,42865.47644461166,30108.768346911926
2023-04-20,61611.11000744456,36570.74650320014,51030.09649485746,39292.44322347023,27600.839699488817
2023-04-21,58583.488171730176,34764.796636282794,48480.520212150615,37380.261011440096,26272.935385579003
2023-04-24,55663.33134833258,33029.495776372394,46064.160412597965,35514.34610831064,24966.79495338838
2023-04-25,52885.90072432243,31381.250061795887,43769.36527407155,33747.718104841886,23719.227755062515
2023-04-26,50295.863966602556,29942.34075195151,41611.001309304986,32164.91786401307,22568.100307187015
2023-04-27,52806.94882802815,31438.772137394088,43691.40591833491,33770.844228878275,23692.24876259266
2023-04-28,55439.540977738405,33008.20207279828,45868.357119056855,35451.65306292406,24866.789875540315
2023-05-01,58202.07506173529,34648.45668517143,48156.08065736678,37221.401460484565,26075.39853728895
2023-05-02,61015.20266809524,36367.5902223914,50500.353662666734,38940.53499770453,27325.67747344893
2023-05-03,64065.01735137057,38181.356663986866,53019.47372043821,40881.936855560416,28689.36113138922
2023-05-04,60862.695738677605,36283.68459720585,50374.593277362175,38841.93938377083,27266.10708130346
2023-05-05,57869.33568615735,34522.88456631158,47909.4732341102,36905.05934978713,27266.10708130346
2023-05-08,60708.77704969343,36203.370271261505,50285.33233421182,38701.44062059567,27266.10708130346
2023-05-09,57675.00913281944,34398.80142415543,47774.62785128162,36779.182500852236,27266.10708130346
2023-05-10,54794.70240666776,32702.182393682517,45407.25245992407,34964.19470081145,27266.10708130346
2023-05-11,57517.09779601574,34308.84196772394,47638.72409053717,36704.74257268966,28604.99005967132
2023-05-12,54650.491869764955,32598.936678381368,45262.45865167139,34881.68178625824,27184.259929555796
2023-05-15,57380.10250991285,34226.686142689745,47516.26560225222,36622.12159809566,28536.544099904295
2023-05-16,60239.45487192139,35929.30050370392,49881.72982900473,38441.70946482837,29953.223224717614
2023-05-17,63147.54376975099,37612.930918236845,52330.64679559808,40278.39718977338,31330.73901842637
2023-05-18,66260.06765961685,39467.2004696463,54913.37938506124,42265.114566283504,32853.88900708413
2023-05-19,68641.23030712994,40895.898058154155,56897.68159132215,43799.64160579194,34044.47033084068
2023-05-22,59700.253124590454,35564.97885918919,49488.95116073766,38048.900902786074,29616.06562776935
2023-05-23,62679.97962628665,37331.719351345346,51941.292440894715,39947.48770032701,31092.74424807897
2023-05-24,65789.9355320923,39173.53789750209,54537.95465350914,41940.27497977529,32632.62532765264
2023-05-25,62514.78965130487,37269.38331564893,51872.13823891472,39883.78803137387,31033.13547889598
2023-05-26,65581.35899135703,39109.32491968023,54402.05794445776,41877.058102407784,32566.420148922065
2023-05-30,68849.73149895854,41061.85914500061,57118.62730142525,43956.931516336015,34179.38320462151
2023-05-31,65417.927055627646,39018.02894319466,54266.416497412465,41760.57667260425,32471.107215052354
2023-06-01,67387.9265472899,40184.874795948446,55887.87761747293,43018.34557881937,33440.95311863992
2023-06-02,73552.76042650494,43831.832358971646,61019.652427353096,46947.573453550416,36500.81356906872
2023-06-05,77218.97389711128,45958.23617192333,64025.9474732503,49293.95007473847,38260.596034959766
2023-06-06,73370.5556793983,43669.98750193183,60827.59990042126,46849.68444997481,36362.38975189863
2023-06-07,69740.74928105158,41507.54964759762,57815.632889027176,44532.78674890244,34586.10151440981
2023-06-08,66403.70896615445,39505.32545865934,54979.14862136461,42363.7105442193,32917.581356961244
2023-06-09,63101.169620948494,37556.285845095175,52245.079163448216,40252.25096285812,31293.381678991107
2023-06-12,66193.31531181795,39411.573259616845,54807.1427358829,42195.88539711892,32795.28101455627
2023-06-13,69501.22636973596,41367.07869164573,57530.229739362374,44297.59684275743,34421.822915963465
2023-06-14,66038.07917476208,39300.83120556888,54678.22616703095,42085.83897033714,32704.80035711087
2023-06-15,69320.35283136647,41240.35654810783,57363.72279516181,44174.55856999448,34271.34005685387
2023-06-16,72700.4399907885,43228.64311247373,60147.323985274066,46361.673790796965,35961.38363656488
2023-06-20,69069.80549942557,41076.54755424502,57140.96148790114,44045.29612888668,34170.70870643565
2023-06-21,65624.59699337484,39044.757922471515,54314.123739346694,41925.16781747084,32492.27379323145
2023-06-22,68886.43124135054,40975.76379727313,57027.96983366247,44012.74173617529,34110.14358022739
2023-06-23,65485.63581758857,39006.88223614778,54253.63672480402,41864.870942220354,32409.745868346406
2023-06-26,68734.89594017022,40933.43469820946,56956.561074562196,43935.19597607768,34019.99867245767
2023-06-27,72160.3118728102,42924.95558927921,59744.690322059854,46086.038538433015,35692.876220956256
2023-06-28,75765.43644283523,45066.345371474534,62726.37229726852,48390.065519276075,37454.779206306834
2023-06-29,71980.23318252302,42815.015327759436,59590.59116495106,45971.74121407661,35586.91746674101
2023-06-30,75550.46174897609,44951.04951281683,62550.52424995916,48260.349269495244,37356.77436293142
2023-07-03,79307.87194501687,47181.05719014186,65666.42538813932,50643.097198691845,39220.205435764656
2023-07-05,82853.17210984243,48953.70727255464,68620.84219216062,53006.63064190888,40992.855518177435
2023-07-06,78726.0252004427,46522.6481341411,65228.66665018824,50405.96272639673,38957.55019299401
2023-07-07,74836.98085046056,44244.77930058012,62006.315617345885,47905.86278712249,37013.02801800294
2023-07-10,78530.62365488795,46445.24735428155,65071.25326357287,50263.50713037402,38820.55534782911
2023-07-11,82455.1366069688,48738.22121392429,68290.23579730211,52732.86359460467,40760.76399829605
2023-07-12,86510.55215584385,51118.57381869877,71640.36168550325,55289.53861454764,42788.47177273358
2023-07-13,90810.98900295152,53672.772673344545,75211.02743128355,58052.24349814408,44925.658569478
2023-07-14,86278.38089151698,51003.08116434427,71455.85695708537,55162.52246917126,42681.35746575799
2023-07-17,81974.57479103644,48479.24425356865,67895.91857767555,52426.151923804005,40556.02111984167
2023-07-18,85970.51536629518,50876.80859872389,71206.84076860422,54937.885999680926,42496.9065421102
2023-07-19,90234.30847973558,53372.68749439632,74742.66920414017,57641.75480332607,44576.80562183723
2023-07-20,85729.09743541147,50705.72309692017,71005.90552858036,54763.844069326384,42361.869088340085
2023-07-21,90009.26443215267,53237.09051850032,74551.41699603017,57494.84614560528,44477.996428146835
2023-07-24,94476.25380226072,55859.01906182461,78241.53864959769,60359.545850348484,46662.93688091708
2023-07-25,99183.81944830489,58631.968688946516,82132.26642098578,63368.94854644978,48984.47610362379
2023-07-26,94286.56696066297,55729.893140714266,78141.91254216642,60285.49327645301,46626.53972068509
2023-07-27,98975.85908796001,58483.921850396655,82012.43937739573,63262.82161124478,48933.969180148706
2023-07-28,103908.69286754727,61405.04129529191,86090.9835080042,66404.40290103779,51359.04947402401
2023-07-31,109093.57510230552,64462.165254465406,90395.41404252048,69706.09677694517,53902.57660805636
2023-08-01,114540.90164320078,67676.98091794457,94905.08601490098,73188.81374571426,56581.58966095567
2023-08-02,108824.14857241063,64309.57842419147,90206.38486082689,69586.47619425746,53762.36896851122
2023-08-03,103422.38664199726,61150.05729508177,85721.90325821957,66121.19495587907,51112.448021515986
2023-08-04,108512.65985454849,64134.01055761181,89934.54315826196,69368.43821216174,53657.5846277916
2023-08-07,113875.03482335043,67298.6908670687,94417.8402633259,72796.84188074003,56294.81821900567
2023-08-08,108196.40081590443,63969.83644891069,89718.28108474988,69206.90084155003,53488.137042911665
2023-08-09,102794.36748606266,60805.008841528645,85243.86963983043,65769.24326801435,50814.40337460614
2023-08-10,107887.8705087584,63812.01665010805,89478.22757436062,69021.72110178391,53330.471132805236
2023-08-11,102518.36622294653,60621.89939794923,85024.69754906959,65578.92129499865,50677.304309227606
2023-08-14,107570.0925401173,63587.043105853816,89197.86276760197,68763.70527756284,53203.16746781299
2023-08-15,108169.25275412685,63932.321873249144,89695.47040296582,69139.44981855188,53497.669945885486
2023-08-16,120936.0449152014,71379.48341546378,100298.39948589215,77235.77028421097,59772.87287251535
2023-08-17,114892.10058484485,67817.1586114788,95285.12778140766,73383.25610012608,56790.92682873017
2023-08-18,120585.86278576334,71166.43049437202,99974.10841745818,76899.99157716396,59470.34433504475
2023-08-21,126572.17867431865,74697.92619841185,104969.88282805111,80732.9564266706,62441.96876893192
2023-08-22,120286.73987658176,70983.80327247642,99732.01716327039,76733.13173720168,59394.48329124131
2023-08-23,125457.54055773804,74086.28368117019,103868.65770819542,79835.61214589544,61462.80356370383
2023-08-24,131724.4028445587,77784.92234095515,109054.6845689663,83821.81252453769,64526.82325773481
2023-08-25,131724.4028445587,77784.92234095515,109054.6845689663,83821.81252453769,64526.82325773481
2023-08-28,138271.2774146569,81659.60320897246,114488.1450965308,88008.24932446444,67733.45570023189
2023-08-29,145155.00203661429,85714.39990409804,120208.86601523511,92377.37134479354,71096.73667990969
2023-08-30,152409.33309200144,89998.45367696446,126214.7013996726,96995.98931706478,74646.38123457044
2023-08-31,160012.0490322836,94489.509506667,132502.17956125614,101839.91381910109,78367.5417791811
2023-09-01,167978.0336872263,99154.27529559743,139104.61729328072,106863.50774564155,82242.88566536945
2023-09-05,159616.55799674892,94235.7601835519,132177.7085104833,101535.1163742589,78144.12307199818
2023-09-06,167524.05940116703,98942.6062576103,138767.29301416507,106524.37321276081,82003.73685272607
2023-09-07,159159.69338734495,94026.7069336973,131833.67381849675,101204.92991449675,77931.6112933653
2023-09-08,151212.88965146392,89360.26985623229,125272.94050166477,96168.87405861866,74050.61412002807
2023-09-11,158757.08567679639,93811.17366161066,131528.26476868303,100963.47699954749,77745.37982719546
2023-09-12,150823.55168708696,89139.5107896215,124976.87955766864,95932.45544509761,73875.3632468494
2023-09-13,143288.00027264823,84697.82398029786,118743.20186320407,91138.49692331036,70184.16834668734
2023-09-14,150437.9569912668,88909.44232140193,124668.85092452492,95692.9214084578,73685.68824655874
2023-09-15,142937.63052077495,84534.25188028169,118507.86846662089,90960.5725639808,70024.814612152
2023-09-18,150077.54799278802,88743.45942576596,124428.29590209176,95504.15640980727,73525.9311686763
2023-09-19,142590.11369992892,84319.84882055956,118214.58606365007,90736.2959520556,69859.67023906943
2023-09-20,149657.32147556654,88505.28255176243,124115.36148796887,95264.79802188165,73290.35362530127
2023-09-21,149657.32147556654,88505.28255176243,124115.36148796887,95264.79802188165,73290.35362530127
2023-09-22,157061.97585480905,92860.96159837568,130213.31215322741,99947.15299699089,76883.7888387572
2023-09-25,164914.9896380011,97501.37883389826,136717.82862011375,104924.6945615899,76883.7888387572
2023-09-26,156670.2465550289,92644.56178789452,129894.59296524021,99688.80886809318,76883.7888387572
2023-09-27,164496.62861615908,97255.27025291079,136373.22947505797,104654.1872150338,76883.7888387572
2023-09-28,156294.92698955492,92393.18365989396,129571.21944341323,99423.7607286066,76883.7888387572
2023-09-29,164109.09776164388,97011.70847444207,136032.48900720023,104392.17378668109,76883.7888387572
2023-10-02,164109.09776164388,97011.70847444207,136032.48900720023,104392.17378668109,76883.7888387572
2023-10-03,155925.90038337305,92290.63306390122,129265.61425209168,104392.17378668109,76883.7888387572
2023-10-04,155925.90038337305,92290.63306390122,129265.61425209168,104392.17378668109,76883.7888387572
2023-10-05,163720.122348407,96903.71493099499,135722.21396570065,104392.17378668109,76883.7888387572
2023-10-06,155542.7577378045,92063.03380949338,128939.28424606567,104392.17378668109,76883.7888387572
2023-10-09,163296.2954491699,96657.72282363585,135361.40639083297,104392.17378668109,76883.7888387572
2023-10-10,171308.01465389744,101430.66192432458,142009.42870964942,104392.17378668109,76883.7888387572
2023-10-11,162749.1468352517,96366.83061630913,134910.1357974317,99179.406263724,76883.7888387572
2023-10-12,154621.23521810255,91555.42373940963,128168.2261612824,94229.3991887245,76883.7888387572
2023-10-13,146991.61655640052,87013.98405982509,121810.21060986404,89687.95950913997,76883.7888387572
2023-10-16,154338.70696480566,91361.85126041554,127899.23759217242,94166.66530604448,80718.36616150016
2023-10-17,162048.3752413647,95921.33249924076,134292.8737838887,98871.22094792324,84749.3620749161
2023-10-18,153991.46739910258,91273.11643639722,127630.43076047965,94068.06434965158,80565.96761835692
2023-10-19,146313.99473924242,86732.6756160498,121273.81361199328,89445.0700598433,76603.40108423555
2023-10-20,139058.79431878013,82397.25097455404,115257.30594624404,85021.16736443946,76603.40108423555
2023-10-23,132150.63753765455,78283.40480152419,109513.445251825,80829.70145229585,76603.40108423555
2023-10-24,138574.33015742362,82183.50389209826,114790.04990377816,84729.80054286993,76603.40108423555
2023-10-25,131707.50067415132,78096.10539015046,109067.69200105124,80642.40204092213,76603.40108423555
2023-10-26,138289.24149852723,81995.6631116604,114511.23704376817,84670.62537253265,76603.40108423555
2023-10-27,131384.5239816088,77902.50682824975,108788.76612327172,84670.62537253265,76603.40108423555
2023-10-30,137916.71965967055,81780.9980120989,114164.21881667669,84670.62537253265,76603.40108423555
2023-10-31,131051.13225194415,77753.18673289943,108488.66655962286,84670.62537253265,76603.40108423555
2023-11-01,137595.34992840863,81628.88846362112,113901.94176384396,84670.62537253265,76603.40108423555
2023-11-02,144473.76372892145,85704.98553059169,119591.49391982371,84670.62537253265,76603.40108423555
2023-11-03,137260.16786323983,81427.1554241991,113612.11794478196,80440.72613567948,76603.40108423555
