variant,ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,target_option_price,stop_option_price,target_spot,stop_spot,pnl,return_pct,exit_reason,days_held
target_close_stop12,AXON,2025-06-05,2025-06-06,97.36842105263158,38,5130.216796932202,1,51.30216796932202,45.145907813003376,57.10466631084694,45.145907813003376,788.3599853515625,,-615.626015631864,-12.0,stop,1
target_close_stop12,CRWD,2025-06-12,2025-06-13,97.14285714285714,35,6460.379969076872,3,21.534599896922906,18.95044790929216,23.99201068384619,18.95044790929216,481.7300109863281,,-775.2455962892245,-12.0,stop,1
target_close_stop12,MSFT,2025-06-13,2025-06-16,100.0,14,7021.004551032729,8,8.776255688790911,10.26944876290571,10.26944876290571,7.723105006136002,475.76097106933594,,1194.5544592918395,17.014010610719964,target_tp,1
target_close_stop12,CDNS,2025-06-16,2025-06-17,92.85714285714286,28,6893.203269443022,4,17.233008173607555,19.187289715434105,19.187289715434105,15.165047192774649,300.80999755859375,,781.7126167306196,11.340338971228148,target_tp,1
target_close_stop12,CRWD,2025-07-02,2025-07-03,100.0,37,6785.316774120956,3,22.61772258040319,25.197297043790854,25.197297043790854,19.903595870754806,496.1000061035156,,773.8723390162995,11.405102588103633,target_tp,1
target_close_stop12,WBD,2025-07-11,2025-07-14,100.0,27,8610.474134079032,143,0.6021310583272049,0.670590458545127,0.670590458545127,0.5298753313279403,11.729999542236328,,978.9694231162848,11.369518192287043,target_tp,1
target_close_stop12,UPRO,2025-07-22,2025-07-23,100.0,19,9097.006172183235,33,2.7566685370252233,3.0762974211992287,3.0762974211992287,2.4258683125821965,95.66999816894531,,1054.7753177742197,11.594752139440168,target_tp,1
target_close_stop12,CSGP,2025-08-01,2025-08-04,90.9090909090909,11,9608.762623034216,27,3.558800971494154,4.193725788097268,4.193725788097268,3.1317448549148557,95.0130012512207,,1714.2970048284078,17.840975701896088,target_tp,1
target_close_stop12,ALNY,2025-08-04,2025-08-05,100.0,37,9062.452074679344,3,30.208173582264482,33.618490052208756,33.618490052208756,26.583192752392744,419.55999755859375,,1023.094940983281,11.289383188484138,target_tp,1
target_close_stop12,ALNY,2025-08-06,2025-08-07,100.0,33,9081.42485620574,3,30.271416187352468,33.68996732588715,33.68996732588715,26.638846244870173,428.1400146484375,,1025.5653415604065,11.293000358413941,target_tp,1
target_close_stop12,ALNY,2025-08-08,2025-08-11,100.0,14,8989.8732397618,3,29.966244132539334,33.35248228717299,33.35248228717299,26.370294836634613,438.92999267578125,,1015.871446390096,11.300175422907444,target_tp,1
target_close_stop12,AVGO,2025-08-11,2025-08-12,100.0,25,11668.879031001941,10,11.668879031001941,13.006752067929682,13.006752067929682,10.268613547281708,303.8999938964844,,1337.8730369277419,11.465308993034151,target_tp,1
target_close_stop12,ALNY,2025-08-13,2025-08-14,100.0,12,11784.85243140287,4,29.462131078507173,32.79154231333888,32.79154231333888,25.926675349086313,432.5199890136719,,1331.764493932682,11.300646331251073,target_tp,1
target_close_stop12,ALNY,2025-08-14,2025-08-15,100.0,36,12058.333767961456,4,30.14583441990364,33.55253317983909,33.55253317983909,26.528334289515204,442.7300109863281,,1362.6795039741792,11.300728029230434,target_tp,1
target_close_stop12,ALNY,2025-08-15,2025-08-18,100.0,28,11994.100446897954,4,29.985251117244882,33.37501964046433,33.37501964046433,26.387020983175496,448.9100036621094,,1355.9074092877781,11.304786176261006,target_tp,1
target_close_stop12,SOXL,2025-08-18,2025-08-19,96.875,32,14542.333133481336,60,2.423722188913556,2.132875526243929,2.6964770895284556,2.132875526243929,27.530000686645508,,-1745.0799760177597,-12.0,stop,1
target_close_stop12,ALNY,2025-08-19,2025-08-20,100.0,23,12215.568354202445,4,30.538920885506112,33.99143472255332,33.99143472255332,26.874250379245378,458.2799987792969,,1381.0055348188835,11.305290877798457,target_tp,1
target_close_stop12,KLAC,2025-08-20,2025-08-21,100.0,12,10200.744346387099,2,51.00372173193549,56.78601475080387,56.78601475080387,44.883275124103235,878.4400024414062,,1156.4586037736753,11.337002129489404,target_tp,1
target_close_stop12,ALNY,2025-08-21,2025-08-22,100.0,36,12444.300747765961,4,31.110751869414905,34.62801108903864,34.62801108903864,27.377461645085116,467.54998779296875,,1406.9036878494935,11.305606609532193,target_tp,1
target_close_stop12,AMZN,2025-08-22,2025-08-25,96.42857142857143,28,15490.314230751446,13,11.915626331347266,13.2699009716533,13.2699009716533,10.485751171585594,228.83999633789062,,1760.5570323978463,11.365534657152265,target_tp,1
target_close_stop12,NVDA,2025-08-27,2025-08-28,100.0,12,16589.67561550153,29,5.7205777984488035,5.034108462634947,6.434356223655328,5.034108462634947,181.6978561401367,,-1990.7610738601816,-11.99999999999999,stop,1
target_close_stop12,STX,2025-09-02,2025-09-03,100.0,13,15374.41948981989,22,6.988372495372677,7.787919429655574,7.787919429655574,6.149767795927956,170.5,,1759.0032554223744,11.441103558980492,target_tp,1
target_close_stop12,MPWR,2025-09-03,2025-09-04,100.0,21,14327.048018456742,4,35.817620046141855,39.90877194527849,39.90877194527849,31.519505640604834,827.5599975585938,,1636.460759654652,11.422176833263142,target_tp,1
target_close_stop12,MPWR,2025-09-08,2025-09-09,100.0,20,15502.093784923894,4,38.75523446230974,34.10460632683257,43.177385607107055,34.10460632683257,864.3200073242188,,-1860.2512541908673,-12.0,stop,1
target_close_stop12,WDC,2025-09-09,2025-09-10,100.0,25,16142.34320999178,43,3.7540333046492513,4.183969442499958,4.183969442499958,3.303549308091341,94.54000091552734,,1848.7253927580387,11.452645806797834,target_tp,1
target_close_stop12,MPWR,2025-09-10,2025-09-11,100.0,28,16406.83243945346,5,32.81366487890692,28.87602509343809,36.575940375564414,28.87602509343809,855.1799926757812,,-1968.8198927344147,-12.0,stop,1
target_close_stop12,WDC,2025-09-11,2025-09-12,100.0,24,16334.418527286001,43,3.798701983089768,4.23382520824746,4.23382520824746,3.342857745118996,96.1500015258789,,1871.0298681780732,11.454523863537535,target_tp,1
target_close_stop12,STX,2025-09-12,2025-09-15,100.0,16,17077.428929564172,22,7.762467695256442,8.651549636095595,8.651549636095595,6.8309715718256685,195.99000549316406,,1955.9802698461353,11.453599238583113,target_tp,1
target_close_stop12,APP,2025-09-15,2025-09-16,97.05882352941177,34,16032.741888206318,4,40.08185472051579,44.61203539590326,44.61203539590326,35.272032154053896,593.1400146484375,,1812.0722701549857,11.302322976258639,target_tp,1
target_close_stop12,MPWR,2025-09-24,2025-09-25,100.0,24,16517.9074193343,5,33.0358148386686,29.071517058028366,37.15357020371562,29.071517058028366,909.0466186523438,,-1982.148890320117,-12.00000000000001,stop,1
target_close_stop12,INSM,2025-09-26,2025-09-29,100.0,23,17702.431735722857,30,5.900810578574286,6.574912835224879,6.574912835224879,5.192713309145372,137.02999877929688,,2022.3067699517815,11.423892491961096,target_tp,1
target_close_stop12,BKR,2025-09-29,2025-09-30,100.0,13,19107.740980509465,125,1.5286192784407573,1.3451849650278664,1.7054810148370123,1.3451849650278664,50.54999923706055,,-2292.9289176611346,-11.99999999999999,stop,1
target_close_stop12,ROST,2025-10-06,2025-10-07,95.23809523809523,21,17854.674929214594,45,3.9677055398254653,3.4915808750464095,4.429970396943077,3.4915808750464095,152.25999450683594,,-2142.560991505752,-12.0,stop,1
target_close_stop12,INSM,2025-10-07,2025-10-08,100.0,30,16697.249920685987,25,6.678899968274395,7.442947491776891,7.442947491776891,5.877431972081468,162.32000732421875,,1910.1188087562405,11.439721018907555,target_tp,1
target_close_stop12,TSLA,2025-10-08,2025-10-09,100.0,19,15665.67192656832,5,31.33134385313664,27.571582590760244,34.86896113453,27.571582590760244,438.69000244140625,,-1879.880631188198,-12.0,stop,1
target_close_stop12,MPWR,2025-10-09,2025-10-10,100.0,16,13197.227753582429,3,43.990759178608094,38.711868077175126,49.010040750432495,38.711868077175126,979.25,,-1583.667330429891,-12.0,stop,1
target_close_stop12,AMAT,2025-10-16,2025-10-20,93.33333333333333,15,15691.366922856208,11,14.264879020778372,15.87951494622655,15.87951494622655,12.553093538284967,227.72000122070312,,1776.0995179929978,11.318959825009966,target_tp,2
target_close_stop12,MPWR,2025-10-21,2025-10-22,100.0,16,14375.654728854786,2,71.87827364427393,63.25288080696106,79.99720424892206,63.25288080696106,1028.6700439453125,,-1725.078567462575,-12.0,stop,1
target_close_stop12,INTC,2025-10-23,2025-10-24,100.0,29,16079.663530474438,67,2.3999497806678267,2.671577393618769,2.671577393618769,2.1119558069876874,38.15999984741211,,1819.9050067713142,11.318054033420545,target_tp,1
target_close_stop12,ROP,2025-10-24,2025-10-27,94.11764705882352,17,15534.381298412098,9,17.26042366490233,15.189172825114051,19.243712175719622,15.189172825114051,478.79998779296875,,-1864.1257558094512,-12.0,stop,1
target_close_stop12,ADBE,2025-10-30,2025-10-31,95.45454545454545,22,16263.389019235896,11,14.784899108396269,16.47331132413393,16.47331132413393,13.010711215388717,339.239990234375,,1857.2534373114286,11.419842660805312,target_tp,1
target_close_stop12,BKNG,2025-10-31,2025-11-03,96.55172413793103,29,16805.803358405716,20,8.402901679202857,7.394553477698515,9.36400751757705,7.394553477698515,203.10960388183594,,-2016.6964030086874,-12.00000000000001,stop,1
target_close_stop12,WBD,2025-11-03,2025-11-04,100.0,21,16187.575806385852,114,1.4199627900338467,1.6424198723596923,1.6424198723596923,1.2495672552297852,22.40200080871582,,2536.010738514644,15.666402238649034,target_tp,1
target_close_stop12,WBD,2025-11-04,2025-11-05,100.0,35,17318.017862673052,124,1.3966143437639558,1.554740172658395,1.554740172658395,1.229020622512281,22.600000381469727,,1960.7602782910471,11.32208254916538,target_tp,1
target_close_stop12,WBD,2025-11-05,2025-11-06,100.0,35,18312.572302013494,140,1.3080408787152495,1.4563667431321807,1.4563667431321807,1.1510759732694196,22.760000228881836,,2076.5621018370366,11.339543498259474,target_tp,1
target_close_stop12,WBD,2025-11-07,2025-11-10,100.0,40,19385.67092357445,159,1.2192245863883302,1.35768847269099,1.35768847269099,1.0729176360217305,22.670000076293945,,2201.5757922122903,11.356717035441921,target_tp,1
target_close_stop12,WBD,2025-11-10,2025-11-11,100.0,37,20506.116749267825,170,1.2062421617216368,1.3433111939979092,1.3433111939979092,1.0614931023150405,22.979999542236328,,2330.173548696628,11.363309675781629,target_tp,1
target_close_stop12,WBD,2025-11-11,2025-11-12,100.0,38,21731.62250376604,179,1.2140571231154214,1.0683702683415708,1.3520028103251196,1.0683702683415708,23.049999237060547,,-2607.7947004519265,-12.00000000000001,stop,1
target_close_stop12,WBD,2025-11-13,2025-11-14,100.0,29,20376.350904397397,163,1.2500828775703925,1.4109847774500572,1.4109847774500572,1.1000729322619454,22.175000190734863,,2622.7009680385345,12.871298596808778,target_tp,1
target_close_stop12,MAR,2025-11-26,2025-12-01,95.83333333333334,24,21683.160950620328,19,11.4121899740107,12.721730106920546,12.721730106920546,10.042727177129416,304.6499938964844,,2488.1262525287093,11.474924058327973,target_tp,2
target_close_stop12,CTSH,2025-12-02,2025-12-03,100.0,14,22775.443531378365,84,2.711362325164091,3.02327591005303,3.02327591005303,2.3859988461444,77.69000244140625,,2620.0741130670904,11.503943312705811,target_tp,1
target_close_stop12,WBD,2025-12-03,2025-12-04,100.0,23,24275.120266438724,226,1.074120365771625,0.94522592187903,1.1967721638856883,0.94522592187903,24.56999969482422,,-2913.014431972646,-12.0,stop,1
target_close_stop12,AAPL,2025-12-08,2025-12-09,100.0,16,22580.051035126755,35,6.451443152893359,7.450595491960996,7.450595491960996,5.677269974546156,278.3305694580078,,3497.0331867367313,15.487268745746219,target_tp,1
target_close_stop12,GOOG,2025-12-09,2025-12-10,96.875,32,24265.02538037154,17,14.273544341395022,15.90213727230335,15.90213727230335,12.56071902042762,317.75,,2768.607982544152,11.40987054060012,target_tp,1
target_close_stop12,TXN,2025-12-11,2025-12-12,100.0,15,25920.69952701019,34,7.623735155002997,8.495339787352933,8.495339787352933,6.708886936402638,181.6699981689453,,2963.4557499897783,11.432776908284303,target_tp,1
target_close_stop12,GOOG,2025-12-12,2025-12-16,100.0,10,27106.131066969705,20,13.553065533484853,11.926697669466671,16.243656689765004,11.926697669466671,312.59140625,,-3252.735728036365,-12.0,stop,2
target_close_stop12,VRTX,2025-12-15,2025-12-16,96.96969696969697,33,27699.46672730742,14,19.785333376648158,22.045040705558762,22.045040705558762,17.411093371450377,455.7099914550781,,3163.590260474848,11.421123343706952,target_tp,1
target_close_stop12,AVGO,2025-12-16,2025-12-17,96.66666666666667,30,27249.076375305405,9,30.276751528117114,26.64354134474306,33.683595513287116,26.64354134474306,341.29998779296875,,-3269.8891650366495,-12.0,stop,1
target_close_stop12,CSX,2025-12-17,2025-12-18,100.0,12,25738.538029487976,305,0.8438864927700976,1.012783835052666,1.012783835052666,0.7426201136376859,36.62544212341309,,5151.368939618333,20.01422510368127,target_tp,1
target_close_stop12,CTSH,2025-12-18,2025-12-19,100.0,10,28277.218909119412,117,2.416856317018753,2.6970671162095954,2.6970671162095954,2.126833558976503,83.76000213623047,,3278.4663505328535,11.59401976930463,target_tp,1
target_close_stop12,VRTX,2025-12-22,2025-12-23,96.29629629629629,27,28421.28965781926,15,18.947526438546173,21.115044295288527,21.115044295288527,16.673823265920632,460.30999755859375,,3251.2767851135286,11.439582173284801,target_tp,1
target_close_stop12,CEG,2025-12-24,2025-12-29,95.1219512195122,41,30179.299195573865,13,23.21484553505682,25.841574856334603,25.841574856334603,20.429064070850004,363.95001220703125,,3414.7481176611145,11.314868829564894,target_tp,2
target_close_stop12,REGN,2025-12-26,2025-12-30,95.83333333333334,24,28834.663650955143,9,32.03851516772794,28.193893347600586,35.70455972628565,28.193893347600586,784.969970703125,,-3460.159638114612,-11.999999999999977,stop,2
target_close_stop12,ROST,2026-01-07,2026-01-08,100.0,12,31401.669087634018,78,4.02585501123513,4.55471556476256,4.55471556476256,3.5427524098869143,187.08961791992186,,4125.112317513947,13.136602089531667,target_tp,1
target_close_stop12,TXN,2026-01-08,2026-01-09,100.0,10,33042.70685870399,38,8.695449173343155,9.68684269086505,9.68684269086505,7.651995272541976,188.4499969482422,,3767.2953665831956,11.401291615401753,target_tp,1
target_close_stop12,KLAC,2026-01-12,2026-01-13,100.0,27,27023.441236760882,3,90.0781374558696,100.2726432637354,100.2726432637354,79.26876096116524,1428.1700439453125,,3058.3517423597405,11.317402974567736,target_tp,1
target_close_stop12,WDC,2026-01-13,2026-01-14,96.55172413793103,29,35528.01003252892,15,23.685340021685942,26.343045693982177,26.343045693982177,20.84309921908363,214.0,,3986.5585084443446,11.220888827700492,target_tp,1
target_close_stop12,WDC,2026-01-14,2026-01-15,96.42857142857143,28,37692.6486977291,16,23.557905436080688,26.201613304982516,26.201613304982516,20.730956783751004,215.0,,4229.932590242926,11.222168609492744,target_tp,1
target_close_stop12,KLAC,2026-01-16,2026-01-20,100.0,31,37627.78672338141,4,94.06946680845353,82.78113079143911,104.72661742031119,82.78113079143911,1567.8199462890625,,-4515.334406805763,-11.99999999999999,stop,1
target_close_stop12,TXN,2026-01-23,2026-01-26,100.0,10,38313.234878534,41,9.34469143378878,10.566863116398906,10.566863116398906,8.223328461734127,193.6008560180664,,5010.903898701516,13.078780516935694,target_tp,1
target_close_stop12,KLAC,2026-01-26,2026-01-27,100.0,22,41120.963556562965,4,102.80240889140741,114.42456779736335,114.42456779736335,90.46611982443852,1543.030029296875,,4648.863562382372,11.305337132938863,target_tp,1
target_close_stop12,ADI,2026-01-27,2026-01-28,94.44444444444444,18,43391.06104492372,39,11.12591308844198,12.403611975822116,12.403611975822116,9.790803517828943,303.8299865722656,,4983.025660782529,11.483991266365878,target_tp,1
target_close_stop12,KLAC,2026-01-28,2026-01-29,100.0,29,43863.388981088945,4,109.65847245272236,122.05306135263072,122.05306135263072,96.49945575839568,1627.199951171875,,4957.835559963343,11.302901292239053,target_tp,1
target_close_stop12,KLAC,2026-01-29,2026-01-30,100.0,24,45082.77171545991,4,112.70692928864977,99.18209777401181,125.44783190200508,99.18209777401181,1684.7099609375,,-5409.932605855189,-12.0,stop,1
target_close_stop12,FANG,2026-01-30,2026-02-02,100.0,21,45514.32634757623,62,7.3410203786413275,6.460097933204368,8.17869827414566,6.460097933204368,163.9499969482422,,-5461.719161709145,-12.0,stop,1
target_close_stop12,WDC,2026-02-02,2026-02-03,100.0,18,40881.835286283924,12,34.06819607190327,37.88569314513036,37.88569314513036,29.98001254327488,270.2300109863281,,4580.996487872515,11.205457034384825,target_tp,1
target_close_stop12,FANG,2026-02-03,2026-02-04,100.0,24,44896.81141219807,61,7.3601330183931255,8.199773724612854,8.199773724612854,6.47691705618595,162.8800048828125,,5121.808307940337,11.407955591583029,target_tp,1
target_close_stop12,KLAC,2026-02-05,2026-02-06,100.0,20,40145.96594330939,3,133.81988647769796,148.85277734218744,148.85277734218744,117.7615001003742,1331.030029296875,,4509.867259346836,11.233674799892167,target_tp,1
target_close_stop12,FANG,2026-02-10,2026-02-11,100.0,13,50091.48340716018,73,6.861847042076737,7.678299923504994,7.678299923504994,6.038425397027528,164.94871368408204,,5960.1060344262805,11.898441868811439,target_tp,1
target_close_stop12,STX,2026-02-11,2026-02-12,96.7741935483871,31,50522.20097553726,11,45.929273614124774,51.08186395108669,51.08186395108669,40.4177607804298,407.25,,5667.849370658099,11.218532172425455,target_tp,1
target_close_stop12,BKR,2026-02-12,2026-02-13,88.88888888888889,27,56037.8566786962,213,2.6308852900796333,2.3151790552700775,2.931477916926923,2.3151790552700775,61.38999938964844,,-6724.542801443546,-12.0,stop,1
target_close_stop12,GILD,2026-02-17,2026-02-18,100.0,23,52531.91913063682,78,6.734861427004721,7.504079854694282,7.504079854694282,5.926678055764154,155.27000427246094,,5999.90373597858,11.421444019697757,target_tp,1
target_close_stop12,PCAR,2026-02-19,2026-02-20,100.0,13,55822.72674159503,148,3.7718058609185827,4.3112432270784495,4.3112432270784495,3.3191891576083528,125.0889991760254,,7983.6730191660245,14.301832757333166,target_tp,1
target_close_stop12,WDC,2026-02-20,2026-02-23,100.0,26,58823.44464247706,18,32.67969146804281,36.345278434003674,36.345278434003674,28.758128491877674,285.5199890136719,,6598.056538729557,11.216712279996322,target_tp,1
target_close_stop12,MPWR,2026-02-23,2026-02-24,100.0,13,56008.58946535984,7,80.01227066479977,93.57457907982712,93.57457907982712,70.4107981850238,1198.2061889648437,,9493.615890519155,16.9502856278692,target_tp,1
target_close_stop12,UPRO,2026-02-24,2026-02-25,100.0,23,67701.56322987039,120,5.641796935822533,6.284134175889982,6.284134175889982,4.964781303523829,116.06999969482422,,7708.046880809401,11.385330726615429,target_tp,1
target_close_stop12,TXN,2026-02-25,2026-02-26,100.0,10,70822.53811500555,60,11.803756352500924,10.387305590200814,13.143472422617364,10.387305590200814,213.89999389648438,,-8498.704573800656,-11.99999999999999,stop,1
target_close_stop12,DXCM,2026-03-03,2026-03-04,92.85714285714286,14,67466.61291258647,190,3.550874363820341,3.1247694401619,4.225390868046787,3.1247694401619,73.56999969482422,,-8095.993549510371,-11.99999999999999,stop,1
target_close_stop12,XEL,2026-03-04,2026-03-05,100.0,11,63382.888617865836,319,1.9869244080835686,1.7484934791135405,2.2194618977287988,1.7484934791135405,83.04000091552734,,-7605.9466341438965,-12.0,stop,1
target_close_stop12,WMT,2026-03-06,2026-03-10,89.47368421052632,19,59143.9496771606,110,5.37672269792369,5.99079890859403,5.99079890859403,4.731515974172847,123.80000305175781,,6754.838317373731,11.421013230001154,target_tp,2
target_close_stop12,AEP,2026-03-10,2026-03-12,100.0,14,62922.20039329289,171,3.6796608417130345,4.107007899004387,4.107007899004387,3.2381015407074702,132.30999755859375,,7307.634679682116,11.61376212847931,target_tp,2
target_close_stop12,WDC,2026-03-11,2026-03-12,97.14285714285714,35,61161.84237667161,28,21.843515134525575,19.222293318382505,24.304611080528517,19.222293318382505,268.80999755859375,,-7339.421085200593,-12.0,stop,1
target_close_stop12,COST,2026-03-12,2026-03-13,95.45454545454545,22,60690.60355827781,22,27.58663798103537,30.792217393047963,30.792217393047963,24.276241423311127,1003.3200073242188,,7052.274706427706,11.620043784299817,target_tp,1
target_close_stop12,HON,2026-03-31,2026-04-01,100.0,21,66490.0127832749,97,6.854640493121123,7.647627150688976,7.647627150688976,6.032083633946589,226.02999877929688,,7691.970578408174,11.568610467079111,target_tp,1
target_close_stop12,XEL,2026-04-01,2026-04-02,95.45454545454545,22,70261.52370373724,350,2.0074721058210643,2.2417671505825822,2.2417671505825822,1.7665754531225366,79.70999908447266,,8200.326566653137,11.671148210833572,target_tp,1
target_close_stop12,HON,2026-04-02,2026-04-06,100.0,11,74109.99241492194,117,6.334187385890765,5.574084899583873,7.07008216959693,5.574084899583873,229.4499969482422,,-8893.199089790622,-11.99999999999999,stop,1
target_close_stop12,WDC,2026-04-07,2026-04-08,96.66666666666667,30,68517.03915054795,21,32.62716150026093,36.290626627836076,36.290626627836076,28.71190212022962,311.9599914550781,,7693.27676790781,11.228267980179174,target_tp,1
target_close_stop12,HON,2026-04-14,2026-04-15,100.0,21,73630.52687659966,100,7.363052687659966,6.47948636514077,8.365647103121844,6.47948636514077,233.52000122070314,,-8835.663225191965,-12.00000000000001,stop,1
target_close_stop12,WDC,2026-04-16,2026-04-17,96.42857142857143,28,68380.07074839545,19,35.98951092020813,41.3446768867432,41.3446768867432,31.670769609783157,364.0070007324219,,10174.815336416636,14.879796445158533,target_tp,1
target_low_stop12,TMUS,2025-04-23,2025-04-24,100.0,10,3884.8210569474186,3,12.949403523158063,13.078897558389643,13.078897558389643,11.395475100379095,253.57362365722656,,38.84821056947476,1.000000000000023,target_tp,1
target_low_stop12,CSGP,2025-04-24,2025-04-25,95.1219512195122,41,4819.145886122691,9,5.354606540136324,5.408152605537687,5.408152605537687,4.712053755319965,81.68600082397461,,48.19145886122715,1.0000000000000009,target_tp,1
target_low_stop12,AMAT,2025-04-25,2025-04-28,94.28571428571428,35,4787.884303496093,3,15.959614344986976,16.119210488436845,16.119210488436845,14.04446062358854,148.54794921875,,47.87884303496048,1.0000000000000009,target_tp,1
target_low_stop12,CSGP,2025-04-29,2025-04-30,100.0,20,4811.278888917368,9,5.345865432130409,4.704361580274759,5.3993240864517125,4.704361580274759,81.33799896240234,,-577.3534666700843,-12.0,stop,1
target_low_stop12,EA,2025-04-30,2025-05-01,100.0,12,4750.857888755776,7,6.786939841079681,7.392606102018732,7.392606102018732,5.972507060150119,144.77771759033203,,423.966382657336,8.923996309398575,target_tp,1
target_low_stop12,BKNG,2025-05-01,2025-05-02,94.11764705882352,17,4165.193027963355,3,13.88397675987785,14.022816527476628,14.022816527476628,12.217899548692507,201.33387145996093,,41.651930279633234,1.0000000000000009,target_tp,1
target_low_stop12,MNST,2025-05-05,2025-05-06,96.42857142857143,28,4813.026963266176,21,2.2919176015553218,2.314836777570875,2.314836777570875,2.016887489368683,59.92399978637695,,48.13026963266202,1.0000000000000009,target_tp,1
target_low_stop12,CSGP,2025-05-07,2025-05-08,97.22222222222221,36,4519.530164821433,8,5.649412706026791,5.7908835362641895,5.7908835362641895,4.971483181303576,74.41899642944335,,113.17666418991848,2.504168797696038,target_tp,1
target_low_stop12,EA,2025-05-08,2025-05-09,92.85714285714286,14,4941.36463803972,9,5.490405153377466,4.8315565349721705,5.545309204911241,4.8315565349721705,154.34523010253906,,-592.9637565647672,-12.00000000000001,stop,1
target_low_stop12,CSGP,2025-05-12,2025-05-13,96.96969696969697,33,4357.282289219779,9,4.841424765799755,4.8898390134577525,4.8898390134577525,4.2604537939037845,74.39000015258789,,43.57282289219802,1.0000000000000009,target_tp,1
target_low_stop12,INTU,2025-05-13,2025-05-14,94.73684210526315,19,4268.96780728709,2,21.344839036435452,23.050491333718355,23.050491333718355,18.7834583520632,655.3871215820312,,341.13045945658087,7.990935393662935,target_tp,1
target_low_stop12,TTWO,2025-05-14,2025-05-15,92.5,40,4710.436975283502,4,11.776092438208755,11.893853362590843,11.893853362590843,10.362961345623704,225.77900238037108,,47.10436975283483,1.0000000000000009,target_tp,1
target_low_stop12,AMAT,2025-05-15,2025-05-16,93.93939393939394,33,4221.216617545947,5,8.442433235091894,7.429341246880867,8.526857567442812,7.429341246880867,172.17718353271485,,-506.5459941055133,-11.99999999999999,stop,1
target_low_stop12,MNST,2025-05-19,2025-05-20,97.05882352941177,34,4604.48541489789,29,1.5877535913441,1.6888470375320779,1.6888470375320779,1.397223160382808,62.74300079345703,,293.1709939451357,6.367074005633211,target_tp,1
target_low_stop12,MNST,2025-05-20,2025-05-21,97.22222222222221,36,4792.84217461851,32,1.4977631795682846,1.5735049834320805,1.5735049834320805,1.3180315980200905,62.80400161743164,,242.37377236414704,5.0569946502242,target_tp,1
target_low_stop12,MNST,2025-05-22,2025-05-23,96.15384615384616,26,4950.369609920706,34,1.4559910617413843,1.6508292953790473,1.6508292953790473,1.2812721343324183,62.91399879455567,,662.4499943680548,13.381828965669218,target_tp,1
target_low_stop12,AXON,2025-06-02,2025-06-03,97.14285714285714,35,5192.947872478821,1,51.92947872478822,52.4487735120361,52.4487735120361,45.697941277813634,748.0919860839844,,51.92947872478817,1.0000000000000009,target_tp,1
target_low_stop12,AXON,2025-06-05,2025-06-06,97.36842105263158,38,5130.216796932202,1,51.30216796932202,45.145907813003376,51.81518964901524,45.145907813003376,778.1969970703125,,-615.626015631864,-12.0,stop,1
target_low_stop12,CRWD,2025-06-12,2025-06-13,97.14285714285714,35,4306.919979384581,2,21.534599896922906,18.95044790929216,21.749945895892136,18.95044790929216,475.7860076904297,,-516.8303975261492,-11.99999999999999,stop,1
target_low_stop12,MSFT,2025-06-13,2025-06-16,100.0,14,4388.127844395456,5,8.776255688790911,9.898670335263631,9.898670335263631,7.723105006136002,475.1009765625,,561.2073232363591,12.789219984853828,target_tp,1
target_low_stop12,CDNS,2025-06-16,2025-06-17,92.85714285714286,28,3446.601634721511,2,17.233008173607555,18.274907359942887,18.274907359942887,15.165047192774649,299.10899963378904,,208.37983726706625,6.045950746608519,target_tp,1
target_low_stop12,CRWD,2025-07-02,2025-07-03,100.0,37,4523.544516080638,2,22.61772258040319,22.843899806207222,22.843899806207222,19.903595870754806,491.1922088623047,,45.2354451608071,1.000000000000023,target_tp,1
target_low_stop12,WBD,2025-07-11,2025-07-14,100.0,27,5178.327101613962,86,0.6021310583272049,0.608152368910477,0.608152368910477,0.5298753313279403,11.592999744415284,,51.783271016139224,1.0000000000000009,target_tp,1
target_low_stop12,UPRO,2025-07-22,2025-07-23,100.0,19,5237.6702203479235,19,2.7566685370252233,2.7842352223954756,2.7842352223954756,2.4258683125821965,94.84381561279297,,52.37670220347991,1.000000000000023,target_tp,1
target_low_stop12,CSGP,2025-08-01,2025-08-04,90.9090909090909,11,4982.321360091815,14,3.558800971494154,4.044761602882126,4.044761602882126,3.1317448549148557,94.74300079345703,,680.3448839431603,13.655178676202917,target_tp,1
target_low_stop12,ALNY,2025-08-04,2025-08-05,100.0,37,3020.817358226448,1,30.208173582264482,30.51025531808713,30.51025531808713,26.583192752392744,400.93299255371096,,30.208173582264862,1.000000000000023,target_tp,1
target_low_stop12,ALNY,2025-08-06,2025-08-07,100.0,33,3027.141618735247,1,30.271416187352468,30.574130349225992,30.574130349225992,26.638846244870173,417.73700256347655,,30.271416187352315,1.0000000000000009,target_tp,1
target_low_stop12,ALNY,2025-08-08,2025-08-11,100.0,14,2996.624413253933,1,29.966244132539334,30.265906573864726,30.265906573864726,26.370294836634613,432.8680053710938,,29.966244132539487,1.0000000000000009,target_tp,1
target_low_stop12,AVGO,2025-08-11,2025-08-12,100.0,25,4667.551612400776,4,11.668879031001941,12.341187914377826,12.341187914377826,10.268613547281708,302.6486297607422,,268.92355335035427,5.761555001039009,target_tp,1
