Date,Adj Close,market_norm,equity,strategy_equity_norm,return_20d,return_60d,drawdown_63d,realized_vol_20d,pct_above50,pct_above200,median_member_ret20,trend_score,breadth_score,pullback_score,vol_score,stress_penalty,reversal_score,regime_raw,regime_plot,strategy_forward_20d_return,market_forward_20d_return
2022-09-22,274.1070556640625,151.51076573667922,38379.59304039112,383.7959304039112,-0.10931951338097212,-0.010463247751383298,0.15758957587512512,0.3026894548673268,0.09183673469387756,0.14285714285714285,-0.10539587640968973,10.0,0.0,0.0,15.0,30,5.6,risk_off,risk_off,-2.6021057408403214,-3.913297127346649
2022-09-23,269.644287109375,149.04400150330991,36475.14188655651,364.7514188655651,-0.1390442388817178,-0.02746576671582701,0.1713049570491616,0.2918615877490511,0.04081632653061224,0.1326530612244898,-0.14037363685898652,10.0,0.0,0.0,15.0,30,4.2,risk_off,risk_off,7.600222720978467,-0.03268556755635643
2022-09-26,268.5284423828125,148.42722610307388,34676.10792959537,346.76107929595366,-0.10596207831704485,-0.019326942880910636,0.17473427128948182,0.26335808997252297,0.02040816326530612,0.12244897959183673,-0.11000587172154974,10.0,0.0,0.0,15.0,30,2.8,risk_off,risk_off,18.83364908940144,1.4870657814286314
2022-09-27,268.63604736328125,148.48670400650985,36271.67604717247,362.7167604717247,-0.09670126963284431,-0.025367103878572772,0.17440356999828366,0.2635997185705748,0.030612244897959183,0.09183673469387756,-0.10182004788957816,10.0,0.0,0.0,15.0,30,1.4,risk_off,risk_off,7.936383327552754,3.5449260485402867
2022-09-28,273.9798583984375,151.4404583340924,38074.655486936725,380.74655486936723,-0.06835740535617818,-0.022710422223114812,0.15798048993687042,0.27661344695599294,0.12244897959183673,0.12244897959183673,-0.07003488556879967,10.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,-2.313617976135862,-0.7179843729602453
2022-09-29,266.08172607421875,147.07482070600238,36248.40022536898,362.4840022536898,-0.08992341193938713,-0.0569301035271752,0.18225373961634528,0.290980089384806,0.09183673469387756,0.10204081632653061,-0.08347776552918573,10.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,7.664308750375071,0.3678073753240918
2022-09-30,261.5697937011719,144.5808815144835,38028.62020153712,380.2862020153712,-0.10574392183490333,-0.09234438968393988,0.1961202154529229,0.2935751371278081,0.04081632653061224,0.08163265306122448,-0.09515973337367017,0.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,2.6242585949396657,5.223390318113652
2022-10-03,267.70635986328125,147.9728257165856,39912.29713037521,399.12297130375214,-0.07164832494692952,-0.07221417355879745,0.17726076912904387,0.308697438595066,0.07142857142857142,0.12244897959183673,-0.05560581235718204,0.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,-7.10238157579508,1.6159112615053761
2022-10-04,276.1232604980469,152.62520891487068,37921.39177414621,379.21391774146207,-0.035532827727514316,-0.022152529389438014,0.15139319408114094,0.33218448396109007,0.19387755102040816,0.19387755102040816,-0.017128533305096783,0.0,0.0,0.0,15.0,10,1.0,risk_off,risk_off,2.6235796159413516,-2.4882275179495372
2022-10-05,275.9764404296875,152.5440551447543,36041.837154564055,360.4183715456406,-0.05513363305520824,-0.013112130316575321,0.15184441470279553,0.3221395507295978,0.21428571428571427,0.19387755102040816,-0.035361466655910445,0.0,0.0,0.0,15.0,10,2.0,risk_off,risk_off,12.894992259200166,-5.7805669588495086
2022-10-06,273.8037109375,151.34309405200725,37824.88848277177,378.24888482771775,-0.06740716948928793,-0.018859613486240434,0.15852184213562126,0.3212696382878261,0.1836734693877551,0.1836734693877551,-0.050042984475147934,0.0,0.0,0.0,15.0,30,2.0,risk_off,risk_off,12.721438678849516,-6.888062862238076
2022-10-07,263.3706359863281,145.5762845439094,35937.63322673156,359.3763322673156,-0.12213493998208691,-0.059603160645056774,0.1905857051881461,0.3294225768303509,0.10204081632653061,0.15306122448979592,-0.10249331125929423,0.0,0.0,0.0,15.0,30,2.0,risk_off,risk_off,13.200769862308182,-1.6425131072779986
2022-10-10,260.7379455566406,144.12108324679855,35937.63322673156,359.3763322673156,-0.1411187733239455,-0.08559021274500778,0.19867672588839624,0.32249815634267487,0.11224489795918367,0.16326530612244897,-0.12616086960578793,0.0,0.0,0.0,15.0,30,2.0,risk_off,risk_off,7.815638265642577,0.4429379176463577
2022-10-11,257.1558532714844,142.14110668709765,34172.45607752587,341.72456077525874,-0.10377196143355938,-0.09045542407648632,0.2096855336474026,0.27120017804933066,0.10204081632653061,0.16326530612244897,-0.09648421719675754,0.0,0.0,0.0,15.0,30,1.0,risk_off,risk_off,19.018583124683186,2.584209806155191
2022-10-12,257.0678405761719,142.09245828281254,32476.433567772365,324.76433567772364,-0.11113025737823912,-0.1178944528899809,0.20995602216805365,0.26739893223065214,0.07142857142857142,0.17346938775510204,-0.10698583072810525,0.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,19.041176535458646,0.25125839917119475
2022-10-13,263.0966796875,145.4248571079637,30858.850430168717,308.5885043016872,-0.07487748056912114,-0.11129867785717185,0.19142765229282166,0.283119091790082,0.14285714285714285,0.17346938775510204,-0.07060870333453345,0.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,25.281169184569286,5.181906084012899
2022-10-14,255.18865966796875,141.05375412516202,32331.577313507623,323.31577313507626,-0.09716389066707232,-0.15020956598099267,0.2157312897256567,0.2981480596867561,0.07142857142857142,0.16326530612244897,-0.08382375163499939,0.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,14.182343529077567,10.43948461269295
2022-10-17,263.61529541015625,145.71151833626504,33937.9120365075,339.379120365075,-0.0745576984452554,-0.10648043129019957,0.18983379587120475,0.3246964297339863,0.14285714285714285,0.17346938775510204,-0.062132161540174924,0.0,0.0,0.0,15.0,30,0.0,risk_off,risk_off,14.17270865483189,5.97366610844503
2022-10-18,265.70001220703125,146.86383102472703,33937.9120365075,339.379120365075,-0.05974434728836475,-0.09425542005934573,0.18342685695902994,0.32679110124140726,0.24489795918367346,0.1836734693877551,-0.0385958122250174,0.0,0.0,0.0,15.0,10,1.0,risk_off,risk_off,19.807302593079523,6.597194863858524
2022-10-19,264.7310791015625,146.32825999974358,35607.64006285684,356.07640062856836,-0.04609270267693544,-0.07947101387451017,0.18640466920960885,0.3219762556387031,0.20408163265306123,0.1836734693877551,-0.02857253198994769,0.0,0.0,0.0,15.0,10,2.0,risk_off,risk_off,19.589162239464343,5.527010246339126
2022-10-20,263.38043212890625,145.58169929348483,37380.91544657595,373.8091544657595,-0.03913297127346649,-0.12130115583089629,0.19055559880287254,0.3199740526469222,0.17346938775510204,0.15306122448979592,-0.017523701765536526,0.0,0.0,0.0,15.0,10,3.0,risk_off,risk_off,8.238301183172103,5.834075859312082
2022-10-21,269.55615234375,148.99528562550987,39247.333907727705,392.47333907727705,-0.0003268556755635643,-0.10940582024948653,0.17157582072726152,0.32712543697895713,0.25510204081632654,0.19387755102040816,0.023534873249520527,0.0,0.0,0.0,15.0,10,4.0,risk_off,risk_off,-1.952739448559515,3.4129432787912695
2022-10-24,272.5216369628906,150.6344365927764,41206.88441491747,412.06884414917465,0.014870657814286314,-0.11573428505395023,0.16246202703197,0.3288809345456759,0.3163265306122449,0.21428571428571427,0.03498881122070541,0.0,0.0,0.0,15.0,10,5.0,risk_off,risk_off,-10.780416154849547,1.2353878599402623
2022-10-25,278.15899658203125,153.75044785545552,39150.33529760421,391.50335297604204,0.03544926048540287,-0.09689845481066028,0.14513678709533406,0.33623789419982814,0.40816326530612246,0.25510204081632654,0.05824751689441632,0.0,0.0,12.0,15.0,10,7.4,risk_off,risk_off,-1.5697281372022198,0.6122298516442859
2022-10-26,272.0127258300781,150.35313950891427,37193.75341323916,371.9375341323916,-0.007179843729602453,-0.11421266576749445,0.16402605843640006,0.3395489582414471,0.42857142857142855,0.2653061224489796,0.024357276501355773,0.0,0.0,0.0,15.0,10,7.4,risk_off,risk_off,8.549103852834271,3.9182288336559123
2022-10-27,267.0603942871094,147.61577274380372,39026.58953571291,390.2658953571291,0.003678073753240918,-0.15339475638937228,0.17924600855921724,0.3295955773049586,0.3979591836734694,0.2755102040816326,0.043378575579939405,0.0,0.0,0.0,15.0,10,7.4,risk_off,risk_off,-1.6990705214422475,5.148979520708119
2022-10-28,275.23260498046875,152.13290528135443,39026.58953571291,390.2658953571291,0.05223390318113652,-0.13154932962643273,0.15413043661761794,0.3394839743633001,0.6224489795918368,0.30612244897959184,0.09211945387940668,0.0,0.0,0.0,15.0,10,7.4,risk_off,risk_off,-6.59814917418532,0.5298363799618233
2022-10-31,272.0322570800781,150.36393527130764,37077.573492510855,370.7757349251085,0.01615911261505376,-0.13457808857446762,0.16396603324457737,0.33391745038557563,0.5612244897959183,0.2857142857142857,0.04879292106350985,0.0,0.0,0.0,15.0,10,7.4,risk_off,risk_off,-6.5942023612723055,0.9426233232326942
2022-11-01,269.252685546875,148.82754646732292,38916.28967881397,389.16289678813973,-0.024882275179495372,-0.14064302223763325,0.17250846214520654,0.31581937572267677,0.5510204081632653,0.2857142857142857,0.021870852696057153,0.0,0.0,0.0,15.0,10,5.0,risk_off,risk_off,-6.777824487968809,6.633724256681961
2022-11-02,260.0234375,143.72614389536747,40689.429265718616,406.89429265718616,-0.05780566958849509,-0.16059851695802319,0.2008726162261224,0.3370570433315299,0.3979591836734694,0.24489795918367346,-0.008658568537485478,0.0,0.0,0.0,15.0,10,5.0,risk_off,risk_off,-6.4371270201177495,10.554057720908583
2022-11-03,254.94393920898438,140.9184865960489,42636.75847645079,426.36758476450797,-0.06888062862238076,-0.19934316260487295,0.2164833866213226,0.3419110980411198,0.3877551020408163,0.25510204081632654,-0.020919997657035283,0.0,0.0,0.0,15.0,20,4.0,risk_off,risk_off,-6.267205179982305,12.307608699685657
2022-11-04,259.04473876953125,143.18517498918737,40681.67748295279,406.8167748295279,-0.016425131072779986,-0.18182060904805575,0.20388044107261272,0.32238708627693374,0.4897959183673469,0.29591836734693877,0.04489825018126281,0.0,0.0,0.0,15.0,10,4.0,risk_off,risk_off,-6.622186631789184,8.674649031888082
2022-11-07,261.8928527832031,144.7594501718213,38746.388640966274,387.46388640966273,0.004429379176463577,-0.18862299142541117,0.19512736126443064,0.3229104322443594,0.5408163265306123,0.3163265306122449,0.06770842440602554,0.0,0.0,0.0,15.0,10,4.0,risk_off,risk_off,-6.755385444239337,5.265480461050576
2022-11-08,263.8013000488281,145.81433110468313,40671.57304237598,406.71573042375985,0.02584209806155191,-0.18926214970845578,0.18926214970845578,0.31929004280523116,0.5918367346938775,0.3469387755102041,0.0831185245273881,0.0,0.0,0.0,15.0,10,4.0,risk_off,risk_off,-6.762575711184738,4.07730418436969
2022-11-09,257.7137451171875,142.44947751883691,38660.328615832856,386.60328615832856,0.0025125839917119475,-0.20611159797608736,0.20797097031660472,0.33098402052242476,0.5102040816326531,0.2857142857142857,0.06615836644175288,0.0,0.0,0.0,15.0,10,4.0,risk_off,risk_off,2.9558291755931387,7.796594434136939
2022-11-10,276.7301025390625,152.96063662610834,38660.328615832856,386.60328615832856,0.051819060840128994,-0.1376961091924801,0.14952819261333739,0.41514656539392497,0.7653061224489796,0.47959183673469385,0.10811833810803162,0.0,22.0,12.0,8.0,10,10.4,risk_off,risk_off,-2.1635418965800346,-0.2511278255188709
2022-11-11,281.82904052734375,155.77903908268408,36916.952676478584,369.1695267647858,0.10439484612692951,-0.12391459020716844,0.13182431722279264,0.3995550198337082,0.7959183673469388,0.5,0.13956278938181677,0.0,35.0,12.0,8.0,10,18.4,risk_off,risk_off,7.554255665301612,-0.8264668639023753
2022-11-14,279.36279296875,154.4158379232192,38747.83343297483,387.4783343297483,0.059736661084450304,-0.11431279943666872,0.1315810943366872,0.3884371935514501,0.7755102040816326,0.46938775510204084,0.10419142316380647,0.0,22.0,12.0,8.0,10,23.8,risk_off,risk_off,-2.6448684448802773,1.1245597629929938
2022-11-15,283.228759765625,156.5527241419562,40660.096967351696,406.60096967351694,0.06597194863858524,-0.07777663724795303,0.11956346443187571,0.38996111274824946,0.8163265306122449,0.4897959183673469,0.10516552225987752,0.0,22.0,12.0,8.0,10,29.2,risk_off,risk_off,-2.5989353649537916,-0.9952224152124156
2022-11-16,279.36279296875,154.4158379232192,42582.87844441437,425.8287844441437,0.05527010246339126,-0.08961161982949162,0.11431279943666872,0.3939818119924567,0.7653061224489796,0.45918367346938777,0.11197458314622044,0.0,22.0,12.0,8.0,10,34.6,risk_off,risk_off,-11.46355242690531,-2.9953813348248204
2022-11-17,278.7462463378906,154.07504606754233,40460.46784609178,404.6046784609178,0.05834075859312082,-0.09424497764210449,0.10998230577250423,0.39332755294413596,0.7653061224489796,0.45918367346938777,0.1146067846158293,0.0,22.0,12.0,8.0,10,34.6,risk_off,risk_off,-2.1842223749262035,-3.7077687140414595
2022-11-18,278.7559509277344,154.08041021198153,38480.93573600363,384.8093573600363,0.034129432787912695,-0.1099513196810693,0.1099513196810693,0.3859949445417519,0.7755102040816326,0.4897959183673469,0.09764059886774101,0.0,22.0,12.0,8.0,10,32.0,risk_off,risk_off,7.957794132354934,-5.064299027563768
2022-11-21,275.8883361816406,152.49535613533297,36764.61079054153,367.64610790541525,0.012353878599402623,-0.08145806638697484,0.11910741737846164,0.3867736613477498,0.7755102040816326,0.47959183673469385,0.07791893072630396,0.0,22.0,12.0,8.0,10,32.0,risk_off,risk_off,18.60062036532959,-4.152225327696213
2022-11-22,279.8619689941406,154.6917539942634,38535.7814686287,385.357814686287,0.006122298516442859,-0.05895368938110146,0.10641987966288302,0.3831345882057349,0.7959183673469388,0.5306122448979592,0.08248612080761142,0.0,35.0,12.0,8.0,10,34.6,risk_off,risk_off,18.643460339156025,-4.142481825179544
2022-11-23,282.6708068847656,156.24431957345942,40373.486019304066,403.7348601930407,0.03918228833655912,-0.03880465704449898,0.06887105041656516,0.37480192522285277,0.8163265306122449,0.5204081632653061,0.08099861851071477,0.0,35.0,25.0,8.0,0,41.8,caution,risk_off,14.870389018790497,-7.416839648058304
2022-11-25,280.811279296875,155.21647865171724,38363.50025738735,383.6350025738735,0.05148979520708119,-0.039544072710382294,0.0749964087042354,0.36863417405689874,0.8163265306122449,0.5204081632653061,0.08752363355472514,0.0,35.0,25.0,8.0,0,49.0,caution,risk_off,7.746902945940115,-6.594140338705423
2022-11-28,276.6908874511719,152.9389607594279,36451.55694054958,364.5155694054958,0.005298363799618233,-0.054047853251808387,0.08856914433068352,0.3581727947316343,0.7653061224489796,0.4489795918367347,0.035444945569054975,0.0,10.0,25.0,8.0,10,49.2,caution,risk_off,7.802470942970441,-6.543440120433141
2022-11-29,274.59649658203125,151.7813007949055,34632.60326576523,346.3260326576523,0.009426233232326942,-0.047754720150006036,0.09546815166537104,0.3566365122018742,0.7551020408163265,0.46938775510204084,0.04418464158016089,0.0,22.0,25.0,8.0,10,51.8,selective,selective,19.065184230923137,-7.073928164749899
2022-11-30,287.1141662597656,158.70035551795033,36278.61186715444,362.7861186715444,0.06633724256681961,0.0028571571712523447,0.05423444682434453,0.38763361563888815,0.8367346938775511,0.5612244897959183,0.07761888700009578,0.0,35.0,25.0,8.0,0,56.4,selective,selective,19.320841992842475,-8.959012907628983
2022-12-01,287.4664611816406,158.89508408212066,38070.19902012334,380.7019902012334,0.10554057720908583,-0.01579500636984732,0.05307397325381846,0.3613448393446085,0.8469387755102041,0.5918367346938775,0.10362034836533707,0.0,35.0,25.0,8.0,0,56.4,selective,selective,19.258889965315884,-9.125194101171575
2022-12-02,286.3214416503906,158.26218251180956,39964.62534063812,399.6462534063812,0.12307608699685657,-0.024770983598548568,0.056845713410275334,0.3512623010743095,0.8367346938775511,0.5612244897959183,0.12531073393838654,0.0,35.0,25.0,8.0,0,56.4,selective,selective,18.987777240397197,-9.37852296816699
2022-12-05,281.5159606933594,155.60598638519417,37987.6608750891,379.876608750891,0.08674649031888082,-0.06165307759326155,0.07267515998481255,0.3581133228530122,0.7755102040816326,0.46938775510204084,0.08574662566211022,0.0,22.0,25.0,8.0,0,60.8,selective,selective,31.435691753588667,-7.392499388870011
2022-12-06,275.6827697753906,152.3817307361428,36128.92074254603,361.28920742546035,0.05265480461050576,-0.0918899242967921,0.0918899242967921,0.36793154410493045,0.7346938775510204,0.45918367346938777,0.05130011583423566,0.0,22.0,25.0,8.0,10,60.8,selective,selective,31.348656444440316,-6.913399603899806
2022-12-07,274.5572814941406,151.75962492822507,37921.1271224555,379.211271224555,0.0407730418436969,-0.04312528477486677,0.0955973277341623,0.3683128616348696,0.7142857142857143,0.42857142857142855,0.04360273646585644,0.0,10.0,25.0,8.0,10,53.8,selective,selective,18.939234095427505,-3.9519632380475844
2022-12-08,277.806640625,153.5556855545277,39803.06188843983,398.0306188843983,0.07796594434136939,-0.03942120259966675,0.08489380872673313,0.35715311806716205,0.7346938775510204,0.46938775510204084,0.0737921312249592,0.0,22.0,25.0,8.0,10,49.2,caution,selective,18.9598175172911,-4.460908554033061
2022-12-09,276.03515625,152.57650990544934,37823.89620887379,378.23896208873794,-0.002511278255188709,-0.02938212863493983,0.045546507332205444,0.2451841060606492,0.7142857142857143,0.45918367346938777,0.0029586193109605308,0.0,22.0,18.0,15.0,0,46.6,caution,selective,31.41863272654941,-3.0339122090143666
2022-12-12,279.49981689453125,154.49157694376015,39705.75366549818,397.05753665498185,-0.008264668639023753,-0.011153052127581331,0.0335666657134569,0.24015991690926852,0.7346938775510204,0.5306122448979592,0.004036720915948644,0.0,35.0,18.0,15.0,0,49.2,caution,selective,31.417997759332806,-2.579146489930284
2022-12-13,282.50439453125,156.1523363041922,37723.00421343131,377.2300421343131,0.011245597629929938,-0.008246025073941454,0.017261375918407595,0.24104084052717054,0.7551020408163265,0.5612244897959183,0.0230603333666487,0.0,35.0,6.0,15.0,0,51.4,selective,selective,45.22269455990839,-3.0943478651638823
2022-12-14,280.4100036621094,154.99467633966978,39603.36732784269,396.0336732784269,-0.009952224152124156,-0.0076888260932812535,0.02454706364883552,0.23741630006631215,0.7346938775510204,0.5408163265306123,-0.009431129673707905,0.0,35.0,18.0,15.0,0,58.4,selective,selective,44.970454161029764,-1.6988346814895805
2022-12-15,270.99481201171875,149.79049473605372,37701.36784905357,377.01367849053565,-0.029953813348248204,-0.023522551292524674,0.05729937712460298,0.26148785900315885,0.6020408163265306,0.45918367346938777,-0.02378738491336224,10.0,22.0,25.0,15.0,0,63.8,selective,selective,59.89060241375637,1.9227906258115102
2022-12-16,268.4109802246094,148.36229971330505,39576.72125439762,395.7672125439762,-0.037077687140414595,-0.02078047726883059,0.06628766666797603,0.2630797816257449,0.5454545454545454,0.43434343434343436,-0.022088524721136038,10.0,10.0,25.0,15.0,0,64.8,selective,selective,44.732600083119436,1.566213101988323
2022-12-19,264.638916015625,146.2773174959499,41543.1693820786,415.43169382078605,-0.05064299027563768,-0.018562867203337774,0.07940942074488355,0.2665367648919477,0.48484848484848486,0.41414141414141414,-0.033920009144112695,10.0,10.0,25.0,15.0,0,63.2,selective,selective,31.401546843542903,2.0018593842398458
2022-12-20,264.4328308105469,146.16340533432114,43603.056472481156,436.0305647248116,-0.04152225327696213,-0.01525205872392077,0.08012632248093654,0.2649667411481946,0.45454545454545453,0.41414141414141414,-0.028892926681457265,10.0,10.0,25.0,15.0,10,62.0,selective,selective,31.425082806114467,4.8749586696264835
2022-12-21,268.26873779296875,148.2836761999996,45720.18460311633,457.2018460311633,-0.04142481825179545,-0.0013673130390270405,0.06678248067534198,0.2650515810944837,0.5656565656565656,0.45454545454545453,-0.02310058555668787,10.0,22.0,25.0,15.0,0,62.8,selective,selective,31.58243384151309,5.6719598026535145
2022-12-22,261.70556640625,144.65592893149616,46377.18045082157,463.7718045082157,-0.07416839648058304,-0.04479997932671942,0.0896135662904799,0.27249178194273327,0.40404040404040403,0.3939393939393939,-0.05721974913183986,10.0,10.0,25.0,15.0,30,54.4,selective,selective,36.1029172741772,8.100897806419361
2022-12-23,262.294189453125,144.98128622062626,41335.48338899264,413.35483388992634,-0.06594140338705423,-0.014234486061764695,0.08756594291050213,0.2730589584809988,0.3939393939393939,0.42424242424242425,-0.059372283592951325,10.0,10.0,25.0,15.0,30,48.4,caution,selective,45.133571539068896,7.618929275836606
2022-12-27,258.5857849121094,142.931491441322,39295.679079096284,392.9567907909628,-0.06543440120433142,-0.011408078688441958,0.10046624622161571,0.272769050682026,0.3434343434343434,0.43434343434343436,-0.04535243184861698,10.0,10.0,12.0,15.0,20,41.8,caution,selective,60.19250179247475,11.290673015678943
2022-12-28,255.17173767089844,141.0444006091509,41235.37288234808,412.35372882348076,-0.07073928164749899,-0.046822280198290045,0.11234257860201724,0.2746815876328453,0.32323232323232326,0.3838383838383838,-0.058516424157092906,10.0,10.0,12.0,15.0,30,35.2,caution,selective,45.05121681181399,13.90233831561265
2022-12-29,261.3915710449219,144.48237018264405,43287.94514320395,432.87945143203945,-0.08959012907628983,-0.05335185969683709,0.09070585149146448,0.23127832422471903,0.40404040404040403,0.4444444444444444,-0.06708248688384366,10.0,10.0,25.0,15.0,30,26.8,risk_off,risk_off,31.326064736475125,8.94385343431312
2022-12-30,261.2345886230469,144.39559924240737,45402.09675898566,454.0209675898565,-0.09125194101171574,-0.05341706626727982,0.09125194101171574,0.230760029120624,0.3838383838383838,0.42424242424242425,-0.0782926731443433,10.0,10.0,25.0,15.0,30,26.8,risk_off,risk_off,31.39437581886313,10.642951308595006
2023-01-03,259.4687194824219,143.41952737501714,47553.019375277814,475.5301937527782,-0.09378522968166991,-0.05235499331252791,0.09739481115164905,0.2308605217985161,0.36363636363636365,0.41414141414141414,-0.07885928860729863,10.0,10.0,25.0,15.0,30,26.8,risk_off,risk_off,19.204048874672175,13.77797767208313
2023-01-04,260.70489501953125,144.10281479262352,49929.344852180715,499.2934485218072,-0.07392499388870011,-0.01012163317605097,0.09309456850063502,0.22869969429458295,0.35353535353535354,0.43434343434343436,-0.047396449739612045,10.0,10.0,25.0,15.0,20,29.4,risk_off,risk_off,19.091908246796496,17.302615144628607
2023-01-05,256.62371826171875,141.84697276701462,47454.85198321092,474.54851983210926,-0.06913399603899806,-0.015779165882965573,0.10729162210138088,0.22437487306959344,0.31313131313131315,0.40404040404040403,-0.040247630743615925,10.0,10.0,12.0,15.0,20,31.4,risk_off,risk_off,31.168277652170516,17.050221868211924
2023-01-06,263.7068786621094,145.7621403408627,45103.098159802,451.03098159802005,-0.039519632380475844,0.025474922337112682,0.08265166803065194,0.2499733271300393,0.5252525252525253,0.47474747474747475,-0.01150529405789924,10.0,22.0,25.0,15.0,10,37.8,caution,risk_off,31.151455342755362,12.942714665078615
2023-01-09,265.4139404296875,146.70570684242168,47349.64978878246,473.4964978878246,-0.044609085540330606,0.03246652648113946,0.0767133691398485,0.24677116649235728,0.5151515151515151,0.494949494949495,-0.020337940768543006,0.0,22.0,25.0,15.0,0,44.2,caution,risk_off,18.920927171002155,14.54128763157858
2023-01-10,267.6604919433594,147.94747254333993,49707.64724161109,497.0764724161109,-0.030339122090143666,0.017346521671349757,0.0688983652453512,0.24902381636579704,0.5454545454545454,0.5252525252525253,-0.0011655089731585355,0.0,22.0,25.0,15.0,0,50.6,selective,selective,18.918290240131963,11.560310073347635
2023-01-11,272.2911071777344,150.5070128597772,52180.506462450605,521.805064624506,-0.02579146489930284,0.06701883826662969,0.052789998323725995,0.25309532810141455,0.6767676767676768,0.5454545454545454,-0.007350541711208136,0.0,35.0,25.0,15.0,0,57.6,selective,selective,7.642264634004392,8.69391595455724
2023-01-12,273.7627258300781,151.3204398193599,54782.363187692725,547.8236318769273,-0.030943478651638823,0.03849332947139361,0.047670727552817205,0.2504497028668445,0.696969696969697,0.5555555555555556,-0.010739988130958611,0.0,35.0,18.0,15.0,0,65.8,selective,selective,7.645738428747517,7.400093437972277
2023-01-13,275.64630126953125,152.36157302354894,57413.181478234415,574.1318147823441,-0.016988346814895805,0.037434281541357084,0.041118396433177606,0.2510756387897072,0.7171717171717171,0.5656565656565656,0.0029204790555501514,0.0,35.0,18.0,15.0,0,67.0,selective,selective,7.8371571255858585,8.37454986936994
2023-01-17,276.2054748535156,152.67065232719528,60280.94417207801,602.8094417207801,0.0192279062581151,0.04334359150763345,0.039173217918488046,0.21908106230543192,0.696969696969697,0.5555555555555556,0.03150353077947998,0.0,35.0,18.0,15.0,0,68.2,selective,selective,7.769064897345679,8.954322985589735
2023-01-18,272.6148681640625,150.685969489826,57280.41769913824,572.8041769913824,0.01566213101988323,0.03506120770064136,0.0516637417684489,0.22163048929285115,0.5454545454545454,0.5151515151515151,0.02483036318652232,0.0,22.0,25.0,15.0,0,68.2,selective,selective,19.066034017271562,11.235061643041266
2023-01-19,269.9366149902344,149.20558370325688,54588.367175884385,545.8836717588438,0.020018593842398458,0.0014114411530818938,0.060980491843637075,0.21833769688564028,0.48484848484848486,0.5151515151515151,0.024855214545591364,10.0,22.0,25.0,15.0,0,67.6,selective,selective,18.707963421452355,10.230774979161206
2023-01-20,277.3238220214844,153.28881093448794,57305.35307495521,573.0535307495521,0.048749586696264835,0.01762129830171122,0.035282860889108925,0.23720002470112217,0.6262626262626263,0.5252525252525253,0.05470713228144808,10.0,35.0,18.0,15.0,0,69.6,selective,selective,7.549418292372678,6.537452570040525
2023-01-23,283.4848327636719,156.69426670796045,60159.7316576132,601.597316576132,0.056719598026535145,0.01914673351242846,0.013850758107927241,0.24386588360468,0.7373737373737373,0.5959595959595959,0.06240788568230071,10.0,35.0,6.0,15.0,0,69.2,selective,selective,-2.6614803271974963,1.7545908805583599
2023-01-24,282.90606689453125,156.37435790516327,63120.69554307757,631.2069554307757,0.0810089780641936,0.0400471743783708,0.015864091652166068,0.22258603387171444,0.7272727272727273,0.5959595959595959,0.08536177010604007,10.0,35.0,6.0,15.0,0,68.8,selective,selective,-2.632829792799818,2.03905691595041
2023-01-25,282.2781982421875,156.02730788097404,59991.66335538357,599.9166335538357,0.07618929275836606,0.05698263119733826,0.018048237412206625,0.22361370455997923,0.7171717171717171,0.5858585858585859,0.07705170019936247,10.0,35.0,6.0,15.0,0,69.6,selective,selective,-2.4204303222233325,3.1592295181288144
2023-01-26,287.7818603515625,159.0694187763948,62948.73141314644,629.4873141314644,0.11290673015678943,0.04559508991307282,0.0,0.2197232798430204,0.7676767676767676,0.6161616161616161,0.1159172137602904,25.0,35.0,6.0,15.0,0,71.4,favorable,favorable,-11.649613632383637,-0.5079195880058118
2023-01-27,290.6465759277344,160.6528703570631,59812.41012273466,598.1241012273466,0.1390233831561265,0.06842688086867854,0.0,0.20874646105316064,0.7474747474747475,0.6565656565656566,0.12489502107267736,25.0,35.0,6.0,15.0,0,72.0,favorable,favorable,-3.2956700846813236,-0.7830819851558868
2023-01-30,284.7700500488281,157.40466161020146,56848.35486185386,568.4835486185386,0.0894385343431312,0.05763123391113467,0.020218803060550683,0.21821705182279375,0.7272727272727273,0.6262626262626263,0.08649903140916004,10.0,35.0,18.0,15.0,0,74.4,favorable,favorable,6.800511767583162,1.1334378913222087
2023-01-31,289.03765869140625,159.7635525615308,59655.80164514549,596.5580164514549,0.10642951308595006,0.1115830998557823,0.005535648342639199,0.22049913226428972,0.7575757575757576,0.6767676767676768,0.10046651912528914,25.0,35.0,6.0,15.0,0,77.4,favorable,favorable,6.8183800689471274,-1.16082610984517
2023-02-01,295.21826171875,163.17983783415414,56685.12445748849,566.851244574885,0.1377797767208313,0.15797324947094227,0.0,0.2229356742746244,0.797979797979798,0.696969696969697,0.1269074896438478,25.0,35.0,6.0,15.0,0,80.4,favorable,favorable,17.950420312020256,-2.4292019444035584
