date,baseline_60d,min_drop_0.5pct,min_drop_1.0pct,min_drop_2.0pct,min_drop_3.0pct,min_drop_4.0pct
2025-09-16,28086.849224449135,45679.84406063599,20828.35539111647,24752.605833364658,14900.009414482702,11675.792141500953
2025-09-17,29239.840016404716,43406.592421689755,19823.1282093002,24752.605833364658,14900.009414482702,11675.792141500953
2025-09-18,30470.69376550192,45503.32131644555,20721.726307052686,25791.723735372638,14900.009414482702,11675.792141500953
2025-09-19,31973.25316111762,43287.442542463185,21632.89220937204,27068.821803997358,14900.009414482702,11675.792141500953
2025-09-22,33553.699572247424,45365.76820188855,22672.05503908472,28107.98463371004,14900.009414482702,11675.792141500953
2025-09-23,34933.863984868236,46745.932614509366,21587.930886260125,26719.20901918197,14900.009414482702,11675.792141500953
2025-09-24,33509.780000388666,44414.1336369383,20588.588467301095,26719.20901918197,14900.009414482702,11675.792141500953
2025-09-25,31857.988306568444,42431.98360435403,19597.51345100896,26719.20901918197,14900.009414482702,11675.792141500953
2025-09-26,33449.24257370823,41016.94963904808,20324.854956957737,27810.22127810514,15627.35092043148,11675.792141500953
2025-09-29,35110.33764911623,43023.22523576337,21327.992755315383,29164.68049642717,15627.35092043148,11675.792141500953
2025-09-30,33375.07593590174,40883.158245946295,20325.859569520704,27828.502915367597,15627.35092043148,11675.792141500953
2025-10-01,35034.54210597619,42855.19853911232,20325.859569520704,29088.964628008893,15627.35092043148,11675.792141500953
2025-10-02,36778.81776033042,44969.47205954169,21210.694785767228,30450.729979696844,15627.35092043148,11675.792141500953
2025-10-03,38546.831008819434,43582.95816142851,22224.70769900283,30450.729979696844,15627.35092043148,11675.792141500953
2025-10-06,40437.692975138736,45725.93505659039,23287.66130883574,30450.729979696844,15627.35092043148,11675.792141500953
2025-10-07,42400.56413145668,43464.3481164409,24437.87395190571,31934.027449304376,15627.35092043148,11675.792141500953
2025-10-08,40330.10514129159,41327.10012659307,23237.22913873798,31934.027449304376,15627.35092043148,11675.792141500953
